group1,group2,meandiff,lower,upper,p_adj,reject,cohens_d,sphericity,gg_epsilon,df_resid_used,split_type,target,n_cycles
CellCLIP,PhysChem,-0.040269799984788746,-0.07755678355626089,-0.0029828164133165955,0.026220884673792466,True,-0.5821861012043822,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
LogP,MLP_CLOOME_arch,0.018324664047731476,-0.018962319523740674,0.055611647619203626,0.7173038331495747,False,0.2342237492279736,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
LogP,MorganFP,0.04204343108321262,0.004756447511740473,0.07933041465468477,0.017487851778126284,True,0.43561824961636825,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
LogP,Morphology,-0.18091408864031355,-0.2182010722117857,-0.1436271050688414,0.001,True,-2.3120461221929243,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
LogP,PhysChem,-0.04675396378308205,-0.0840409473545542,-0.009466980211609903,0.005567641765438891,True,-0.5674392823493402,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
MLP_CLOOME_arch,MorganFP,0.023718767035481148,-0.013568216535991003,0.0610057506069533,0.46318884686155926,False,0.2660161742987566,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
MLP_CLOOME_arch,Morphology,-0.19923875268804503,-0.23652573625951717,-0.16195176911657289,0.001,True,-2.8884846452097652,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
MLP_CLOOME_arch,PhysChem,-0.06507862783081353,-0.10236561140228567,-0.02779164425934138,0.001,True,-0.8836571094107774,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
MorganFP,Morphology,-0.22295751972352618,-0.2602445032949983,-0.18567053615205403,0.001,True,-2.5002506248829417,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
MorganFP,PhysChem,-0.08879739486629468,-0.12608437843776682,-0.051510411294822527,0.001,True,-0.9565225917885559,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
Morphology,PhysChem,0.1341601248572315,0.09687314128575936,0.17144710842870364,0.001,True,1.8213312681386928,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
